Matrix Size,Total Instructions,Total Cycles,L1 Data Cache Misses,L1 Instruction Cache Misses,L2 Data Cache Misses,L2 Instruction Cache Misses,L1 Cache Misses,L2 Cache Misses,L3 Load Misses,Data TLB Misses,Ins TLB Misses,L1 Load Misses,L1 Store Misses,L2 Load Misses,L2 Store Misses,Cycles Stall Waiting for MemWrites,Cycles With 0 ins issue,Cycles With max ins issue,Cycles With no ins comp,Cycles With max ins comp,Unconditional branch ins,Conditional branch ins,Conditional branch ins taken,Conditional branch ins not taken,Conditional branch ins mispred,Conditional branch ins corr_pred,Load ins,Store Ins,Branch Ins,Cycle stalled on any resoruce,Loas/Store ins comp,L2 data cache access,L3 data cache access,L2 data cache reads,L3 data cache reads,L2 data cache writes,L3 data cache writes,L2 ins cache hits,L2 ins cache accesses,L3 ins cache accesses,L2 ins cache reads,L3 ins cache reads,L2 tot cache access,L3 tot cache access,L2 tot cache reads,L3 tot cache reads,L2 tot cache writes,L3 tot cache writes,FLOPS:sing_prec_vec_ops,FLOPS:dob_prec_vec_ops,Sing precision vec ins,Dob prec vec ins,Ref clock cyc,cpu energy,dram energy,total energy,total time
948,190638071,112632390,5580581,15754,4457508,7728,5509580,217211,6250,11669,2342,292658,364057,50641,132294,2907153,2830813,34374043,51213030,38370002,3630889,6863513,3157216,3663920,16165,6804387,45366002,12263160,10494007,8400002,57630231,666634,4149951,283542,74732,348362,131322,6118,17614,13782,27668,10809,689144,4134145,324740,4204689,362522,135628,0,219779812,0,62570548,1197868,786497.0,45593.0,832090.0,0.05841827392578125
949,190921193,114942967,5553844,20760,4329498,7789,5122390,216804,11275,11549,2150,290030,364892,47333,132591,2214768,2798943,34543865,51388115,38419007,3636757,6836730,3162231,3677547,17045,6816699,45416528,12288801,10469610,7372141,57702869,674465,4168046,295382,77497,344790,132114,6893,18403,19477,22737,10646,670452,4254173,315386,4057436,357820,129630,0,220240384,0,62589824,1211777,871214.0,47180.0,918394.0,0.06364917755126953
950,191206986,115394517,5542323,16003,4408232,7031,5519116,347938,5484,11572,2238,278114,365441,48312,132624,2084793,2683953,34489043,51466419,38420271,3645006,6847398,3167163,3678398,16663,6830242,45518843,12335074,10495557,7312871,57778767,674635,4034787,291511,76603,348338,131563,12125,17697,15889,22727,10837,677412,4271433,308848,4185306,420386,100002,0,220701444,0,62609004,1207795,1074765.0,96862.0,1171627.0,0.07275271415710449
951,191486890,115999730,5150633,14851,4470222,10946,5541848,251335,6704,12740,2211,275314,365108,50036,140830,2202315,2810486,34702374,50429035,38706583,3759886,6859710,3172230,3685814,16189,6841068,45517430,12338620,10512329,7853552,57857478,670194,4138736,284936,76568,347340,104654,7256,15168,13987,21322,21439,680040,4261771,287517,4210801,416316,99940,0,221162992,0,62628088,1203636,809935.0,49133.0,859068.0,0.05867338180541992
952,191772308,115724948,5535520,15291,4379338,10302,5530521,237045,6787,11706,2091,279076,361641,43486,133626,2881495,2723232,34619956,51520825,38542445,3662893,6896122,3177068,3693457,16472,6853226,45569160,12364259,10600451,8108482,57936653,643950,4113651,264713,70411,410422,103089,6119,16105,12884,27038,10654,664652,4158283,295607,4107023,418392,107703,0,221625028,0,62647076,1215846,840269.0,41504.0,881773.0,0.058557748794555664
953,189585583,114929147,5459808,19141,4375262,7958,5260288,242655,7618,11815,2271,242870,362290,41252,132321,2011791,2728618,34418698,51048033,38152914,3674214,6871391,3172107,3702722,16118,6854437,44368985,12390392,10542840,7232418,56765296,621347,4154823,242778,67986,399490,102363,6102,17501,17155,17320,9705,628383,4186315,258804,4186971,420798,101747,0,223897018,0,60865078,1187411,1251217.0,132263.0,1383480.0,0.0872654914855957
954,189840850,115403231,5328696,14166,4468122,7580,5409189,241305,6181,11843,2874,241338,364959,43071,132739,2096752,2745045,34371358,50845639,38234234,3682345,6883402,3178977,3704475,15396,6865843,44462958,12429510,10562285,7272900,56835435,617004,4034137,242050,64854,407182,102185,12298,15769,11814,17400,11675,631559,4233041,231213,4184005,418220,98680,0,224363740,0,60876220,1206269,840635.0,59204.0,899839.0,0.06421446800231934
955,190120909,114485525,5063983,15545,4443028,8587,5227996,248455,6630,12932,2657,215183,363340,42637,103752,2655943,2690781,34406986,51305097,38350218,3752404,6892384,3182924,3712281,15720,6877594,44487410,12441529,10583700,7235304,56906008,617885,4126994,227970,59522,409580,101984,6129,17216,11764,17294,17326,634130,4188772,252096,4100914,418438,103362,0,224830954,0,60887254,1213213,849546.0,52673.0,902219.0,0.06287240982055664
956,190418248,115238649,5370275,15939,4378497,6789,5264954,237501,7287,15545,1632,232319,360231,40082,101815,3204772,2575056,34468850,51680603,38485192,3695008,6926012,3186988,3719127,15200,6887546,44514652,12464429,10652787,8639387,56963171,623150,4119632,223688,59346,403292,101656,6896,16506,11304,17647,10852,634550,4241201,243939,4131287,423074,109379,0,225298660,0,60898180,1211740,794553.0,42236.0,836789.0,0.058539390563964844
957,190898478,115634940,5428923,14843,4436997,6130,5094539,237044,7716,15701,1780,239271,362978,38407,101564,2811137,2764637,34577777,51990089,38420395,3700580,6919928,3191376,3731274,15585,6901671,44563332,12494057,10620030,7448364,57054232,619339,4095575,229589,58685,399474,104190,7134,35130,13786,15724,8244,613493,4208502,248596,4112180,421342,99845,0,225766858,0,60908998,1212939,1117124.0,111328.0,1228452.0,0.06983041763305664
958,190974455,116429268,5054188,14195,4417033,6298,5140789,321192,7327,15633,1919,241950,364160,35806,101510,2526363,2749491,34579432,52449238,38349309,3709343,6931786,3196438,3733952,15384,6930823,44631831,12517312,10636746,7192311,57172287,615665,3937377,234782,53672,408620,102548,7722,16561,12384,20024,8004,630743,4154780,249173,4066202,418946,100999,0,226235548,0,60919708,1213717,814817.0,64819.0,879636.0,0.06246471405029297
959,191208476,116529557,4894879,13444,4383088,9918,5370955,260571,6100,17829,2199,193083,363839,34149,108369,2629938,2719548,34630376,50514602,38491781,3723514,6922764,3186379,3733598,15944,6905088,44704067,12541625,10636528,7715523,57237759,613960,4043215,219090,50141,408282,105495,6780,15946,10838,16956,14880,623612,4027362,242963,4071091,422714,100479,0,226704730,0,60930310,1217010,851866.0,46570.0,898436.0,0.06559491157531738
960,191458426,115972805,5408830,13925,4334382,6359,5389486,232193,7117,16170,2128,211988,362383,31816,104060,2889073,2791521,34679348,52196405,38357324,3720512,6928854,3175317,3735659,15118,6894932,44781341,12567315,10695475,8426296,57349317,585468,4047087,203859,50382,405018,101999,5973,15538,10457,19290,8627,618866,4198159,232987,4031219,425116,112987,0,227174404,0,60940804,1221794,823606.0,42114.0,865720.0,0.06163167953491211
961,194305370,117268728,5546071,15982,4360354,9525,5521154,266984,8542,16261,2724,236199,366307,34221,102703,2967709,2632895,35314376,52715939,39013024,3730336,6947250,3194230,3756051,16583,6931209,45923752,12598732,10677577,7082545,58523033,626472,4095847,234407,48623,406372,102732,7496,37007,20601,18638,10233,625007,4219471,256030,4096315,422236,101987,0,229504100,0,62922920,1232936,1242489.0,131408.0,1373897.0,0.07774066925048828
962,194522504,116538683,5348365,21729,4484106,7024,5612159,366256,7504,16077,1778,237405,366845,36509,104577,2603057,2867428,35206706,51585142,39033181,3743015,6968467,3200941,3767225,16292,6951509,46072543,12633217,10706043,6913723,58674039,625535,4009021,238663,53689,410066,101744,8702,17624,14006,19922,10079,645275,4173485,254012,4054950,423340,103183,0,229983412,0,63054292,1231400,819517.0,63720.0,883237.0,0.0587921142578125
963,194950313,118449642,5224121,15356,4490264,9041,5634033,271103,7760,17984,2256,236291,366261,37112,109460,2854089,2776554,35292459,52524079,39188523,3745838,6988735,3213423,3775281,16262,6972656,46174417,12650019,10734701,7036230,58825668,631725,4164520,245172,56149,412704,108076,7421,16441,15001,20558,15825,653035,4255727,271444,4176421,425788,103059,0,230463220,0,63185800,1235764,763243.0,45838.0,809081.0,0.06052136421203613
964,195388377,118452438,5628734,15332,4487351,8430,5488040,258810,7471,16311,1757,255661,366062,37399,104840,2899817,2728641,35384923,52841171,39798842,3755421,7052453,3226731,3783555,16098,6993210,46300585,12675857,10777252,7717582,58978240,635531,4156748,233477,59895,408984,102893,6133,20412,14229,25315,9942,646390,4125776,269340,4158291,426636,105321,0,230943524,0,63317444,1232392,915769.0,47119.0,962888.0,0.06851768493652344
965,195890295,119278839,5623817,17375,4474572,6448,5617593,331011,6979,16401,2907,264367,367971,37861,103611,2856050,2734402,35522133,54037874,39292548,3761378,7035309,3239232,3806477,16553,7014278,46426070,12701719,10792162,7553814,59188483,630646,4225934,245249,62619,404390,102831,6042,18925,17574,19532,13214,653729,4321249,272188,4089685,427612,100077,0,231424324,0,63449224,1239706,1404538.0,128722.0,1533260.0,0.06475210189819336
966,196234498,119625038,5688567,15771,4537363,8894,5709356,314520,6409,16477,3199,268504,368029,38522,104895,2744174,2881454,35525461,53693655,39415925,3769829,7051772,3251954,3801084,15971,7035372,46603995,12729320,10820921,6866378,59275553,650648,4161819,250777,61288,413618,106906,8148,18793,14743,22652,9174,668082,4179164,272083,4238452,420384,100661,0,231905620,0,63581140,1240027,823972.0,50170.0,874142.0,0.06077075004577637
967,196657163,118579928,5218809,20154,4624699,9409,5716780,267693,5916,18092,1859,243461,368286,39870,114209,2708267,2848173,35683396,51433881,39473449,3776911,7074502,3265124,3807821,16587,7056611,46676337,12753365,10852154,7746166,59431736,658900,4266682,257755,64078,409590,110846,6233,14206,12384,19433,14091,674082,4400643,286787,4299803,428306,102073,0,232387412,0,63713192,1249601,802366.0,42297.0,844663.0,0.05955958366394043
968,197091089,119859428,5693329,15618,4708372,7981,5699107,277270,7160,16656,1818,263424,366548,42959,102451,2717395,2910160,35687995,53784961,39431277,3794549,7100346,3277911,3816490,16400,7077190,46807997,12779542,11019087,10033812,59572250,646977,4310651,263515,68816,411226,106110,6104,14318,16189,23916,10206,670565,4363339,293994,4265978,419810,106589,0,232869700,0,63845380,1248458,802732.0,41931.0,844663.0,0.05986738204956055
969,197783446,119481498,5765388,16400,4655209,7168,5738555,248358,8843,16771,3370,282416,368657,46849,105628,2701926,2968166,35797224,54790683,39811195,3793598,7116584,3291189,3841424,16922,7097417,46940038,12806142,10906901,7823962,59735927,683210,4349869,234303,71497,404944,103448,6420,22463,16253,20659,9979,691760,4489486,302511,4377536,427318,102812,0,235238158,0,63977704,1262143,1211727.0,120789.0,1332516.0,0.07964372634887695
970,197952190,120901929,5794748,13977,4723625,7765,5753350,301044,7491,16804,2659,283901,368574,48743,104155,2643599,3007925,35851571,53836985,39948846,3800350,7137395,3304473,3839526,16729,7138665,47056203,12836376,10939044,7939563,59889902,680537,4275013,282260,74100,414280,103307,8563,16081,13188,19271,9869,691351,4500480,296474,4387301,426046,101154,0,235725324,0,64110164,1265588,832578.0,63904.0,896482.0,0.0634303092956543
971,198382167,120123735,5278094,16435,4816628,10026,5823526,279047,7724,18072,3495,271785,368443,48594,105711,3005149,2868931,35927591,53298362,39987322,3808174,7158606,3317519,3839823,16562,7176099,47181389,12857978,11020107,7742969,60031173,690132,4431486,306412,73983,417530,113316,6918,18081,12973,18003,13942,709994,4592604,321682,4396073,432202,101338,0,236212990,0,64242760,1262785,819517.0,56579.0,876096.0,0.061757802963256836
972,198812627,121487452,5805818,15840,4694034,6266,5763228,260097,7616,17115,1898,300295,366821,47830,105001,2644207,2969051,36008610,54507681,39964312,3817835,7181033,3331262,3848223,16747,7161597,47306514,12884020,10997126,10876068,60182436,688231,4420723,305066,76335,416326,103188,7505,14617,13529,22913,9870,699504,4588677,302598,4455692,437804,108907,0,236701156,0,64375492,1253096,802244.0,42053.0,844297.0,0.06029200553894043
973,199464689,121112094,5860434,19172,4721929,6925,5788479,252272,9320,17320,1742,308255,369209,50024,104616,2646297,2990715,36139783,54687342,40176448,3845819,7202251,3344194,3855841,17084,7183589,47425186,12910020,11026477,8377868,60345234,703659,4335586,321179,81113,405434,104654,7340,17230,24562,21903,9957,709243,4583503,323699,4473129,429462,101802,0,237189822,0,64508360,1276082,1219358.0,123962.0,1343320.0,0.07607340812683105
974,199681332,121318203,5871727,16214,4871595,6440,5868279,401770,8715,16999,2224,318119,369146,48711,105365,2498231,2797107,36171685,54682661,40365826,3845283,7223965,3357945,3864498,16914,7205264,47542164,12936240,11053847,9238108,60496533,706609,4502117,288645,78700,413614,103224,9587,15526,12799,19461,8477,720593,4374892,339511,4400508,427746,101384,0,237678988,0,64641364,1268661,863646.0,61950.0,925596.0,0.06435465812683105
975,200066984,122132581,5700451,16279,4857862,9897,5812020,269993,7621,18979,1971,323737,369368,53864,108618,2878226,3141280,36244280,50928682,40266981,3839512,7228899,3353974,3866402,16544,7202530,47781509,12961563,11058724,7900491,60689344,709387,4554526,280855,81361,414182,106373,6874,15630,12436,19464,10527,717005,4667746,340458,4544103,423532,134557,0,238168654,0,64774504,1268073,806333.0,42114.0,848447.0,0.0604400634765625
976,200452817,121589313,5904507,15393,4866904,6600,5892100,278106,7527,17192,2193,309473,368397,50584,104189,2471669,3084273,36308071,54789752,40391886,3848878,7224708,3351389,3883922,16312,7199457,48064609,12989344,11064051,10157606,60901281,710629,4606620,320381,89499,407914,136237,5326,14183,15702,19771,8888,753644,4682654,338539,4535039,432266,136134,0,238658820,0,64907780,1272610,908139.0,47363.0,955502.0,0.0681309700012207
977,203453508,124423827,6012340,21771,4880391,8560,6058612,277917,8049,17354,3427,326082,369543,54714,103574,2723925,2757045,36802565,56533390,41268284,3855208,7248837,3415612,3883145,17737,7231374,49084167,13045084,11103406,8126081,62102117,749020,4642672,321294,88115,408090,134304,5674,20744,21845,21086,10551,766066,4771702,349651,4597991,432542,133227,0,241063480,0,67075066,1281776,1094358.0,109924.0,1204282.0,0.06857180595397949
978,203929980,124142330,5995808,16799,4895555,6083,5947214,379108,5641,17987,1968,319219,369199,53342,105856,2368529,2926852,36826280,54628172,41003734,3863423,7266157,3410566,3901316,17327,7248992,49213637,13046488,11128906,7361894,62259141,742500,4648606,334032,80210,413058,133096,8124,15533,16644,21968,11540,766567,4739147,344378,4450205,431482,132627,0,241555684,0,67329772,1283870,974729.0,60730.0,1035459.0,0.07286334037780762
979,204598031,125290522,5675006,15303,4969973,9596,6113060,296056,8008,13022,1931,328895,402943,50524,143948,2667906,3026951,36921429,52144234,41050512,3874818,7316930,3401153,3906174,16962,7265958,49341668,13072910,11158771,8232840,62417804,750565,4681489,335711,82006,414934,141723,5629,16707,15491,21232,19049,765859,4808453,346582,4610867,431374,135295,0,242048392,0,67584858,1294821,909971.0,55542.0,965513.0,0.06724023818969727
980,205158948,124339512,6069796,15382,4989153,11340,6046025,247040,6682,11905,1840,331679,400351,52294,136376,2494029,3112017,37017242,54920156,41103397,3879817,7302854,3389292,3929229,16836,7283695,49519737,13100143,11179206,10001872,62671905,741980,4676730,328444,80872,415320,133198,5444,18893,14207,24223,10801,753153,4824665,335071,4655308,425336,134302,0,242541604,0,67840324,1294547,983701.0,92529.0,1076230.0,0.06329965591430664
981,205704616,124741763,6103906,16492,4932628,7297,6078833,249546,7687,11867,2249,322131,402280,50414,137505,2580155,3122213,37162713,55524245,41304904,3891880,7319410,3397346,3921880,17577,7301133,49603093,13138833,11204625,8105486,62719186,743040,4714679,289622,80620,403356,135251,5582,21838,18161,23534,11238,768871,4815925,344443,4507462,430100,133416,0,243035320,0,68096170,1292755,1096982.0,55908.0,1152890.0,0.06161212921142578
982,206534868,124928598,5978293,14413,4792763,8308,6072045,371373,7320,11792,1932,307176,402216,51522,134578,2402950,3129025,37221629,55068129,41361677,3903716,7337330,3406837,3930070,17566,7318755,49735680,13152760,11231642,8106275,62894877,737667,4692631,318981,76544,416356,133229,8453,17029,13341,19036,10565,751031,4828306,323609,4661715,432210,133515,0,243529540,0,68352396,1297718,1078793.0,80932.0,1159725.0,0.07362747192382812
983,206932419,124947247,5868419,16482,4479870,9991,6154851,272777,6997,13249,1826,330020,402858,46925,137084,2523535,2781385,37325491,53026461,41512599,3907318,7357344,3417904,3941564,17394,7335994,49861686,13178608,11272262,7931070,63041617,743353,4693795,323449,75387,414368,136111,6197,15764,14482,20631,22782,743227,4808336,343751,4645070,429568,133378,0,244024264,0,68609002,1301534,1000486.0,84106.0,1084592.0,0.06766390800476074
984,207470754,125748453,6116655,13848,4547020,8622,6109190,264975,6864,11963,1886,313500,400794,48842,135757,2268202,3000542,37421501,55688360,41628506,3909973,7373469,3427073,3955118,17672,7353231,50033739,13207883,11282256,11142336,63248856,735465,4670379,322158,75425,413142,136794,5416,22509,16610,21557,8875,750539,4852809,337309,4630211,420404,136002,0,244519492,0,68865988,1316109,858335.0,51392.0,909727.0,0.06418442726135254
985,205423617,124066723,6009652,13821,4882971,8443,5910842,252636,10659,11841,2530,278923,403747,47297,139542,2291233,2998985,37165139,54536388,41357516,3927140,7377735,3422116,3960825,17199,7357954,48778889,13232767,11299664,7704748,62028158,696112,4765494,266792,76511,410238,133397,5891,20418,11266,18801,10899,719681,4865077,299260,4692520,423656,133350,0,246948530,0,67206872,1285345,834226.0,44189.0,878415.0,0.06182551383972168
986,206074857,124858335,6045625,15067,4908058,8287,6058922,308476,7137,11996,2063,264153,403276,45106,138972,2058925,2913414,37174687,54946083,41424228,3934842,7391700,3437734,3962388,16675,7375570,48925415,13257048,11328654,7433161,62185456,677893,4657558,278324,72685,413326,134664,7068,15646,12428,18318,10030,710510,4810392,298039,4686217,431082,135543,0,247448668,0,67464652,1299476,1032895.0,103455.0,1136350.0,0.06744909286499023
987,206607707,121777355,5952670,19262,4945115,9782,6010562,282847,7380,13420,1929,279746,402552,47341,138554,2754532,2903889,37276973,52020898,41577060,3934699,7411763,3440685,3987127,16340,7391914,49053315,13285489,11343412,7576805,62339158,700700,4725301,257887,71456,413920,134769,5814,13999,12749,17767,15885,707596,4876166,294637,4646409,434808,134733,0,247949314,0,67722816,1292524,836485.0,50720.0,887205.0,0.06619453430175781
