index,cycles,cpu energy,dram energy,total energy,total time
4541,6445361.6,36682.2,2612.2,39294.4,0.00258827209472652
4542,6391497.4,35131.6,2746.4,37878.0,0.0025823593139648
4543,6539183.6,28698.8,2660.8,31359.6,0.0025431632995605
4544,6738348.0,42443.6,3491.4,45935.0,0.00271439552307126
4545,6628779.2,39001.4,2978.6,41980.0,0.0026485919952392
4546,6471484.8,36084.0,2942.0,39026.0,0.00259552001953118
4547,6394462.8,30615.2,2441.8,33057.0,0.0024755477905272797
4548,6332955.4,32556.2,2209.6,34765.8,0.00255255699157712
4549,6349312.8,30139.0,1977.6,32116.6,0.0025408267974853
4550,6375109.6,31921.0,2062.8,33983.8,0.00256557464599602
4551,6348416.4,35388.4,2331.4,37719.8,0.0024623870849609
4552,6428118.6,31726.4,1940.6,33667.0,0.0025713443756103004
4553,6275962.8,28039.2,1806.4,29845.6,0.00242786407470698
4554,6707084.4,40051.4,2783.0,42834.4,0.0026783943176269
4555,6437923.4,37402.2,2465.8,39868.0,0.0024969100952148
4556,6440036.0,33594.0,2319.4,35913.4,0.00262932777404778
4557,6404778.4,34423.6,2136.0,36559.6,0.00247936248779294
4558,6491724.0,33862.2,2050.8,35913.0,0.0025703430175780598
