index,cycles,cpu energy,dram energy,total energy,total time
667,5300789,34790.0,1404.0,36194.0,0.0013523101806640625
668,5969851,79834.0,3052.0,82886.0,0.0016450881958007812
669,5322925,37537.0,1221.0,38758.0,0.0012698173522949219
670,5573816,82702.0,3051.0,85753.0,0.001489400863647461
671,5296618,72327.0,2076.0,74403.0,0.0013501644134521484
672,5360054,40527.0,1220.0,41747.0,0.0013611316680908203
673,5097326,37415.0,854.0,38269.0,0.0013022422790527344
674,5530029,61645.0,2320.0,63965.0,0.0014431476593017578
675,5732762,80811.0,2746.0,83557.0,0.0014960765838623047
676,5353515,29846.0,1465.0,31311.0,0.0014109611511230469
677,5777170,71838.0,3051.0,74889.0,0.0015439987182617188
678,5060053,34363.0,1038.0,35401.0,0.001291513442993164
679,5405363,33265.0,1587.0,34852.0,0.0014209747314453125
680,5168415,37170.0,977.0,38147.0,0.001318216323852539
681,5586466,65613.0,2686.0,68299.0,0.0014772415161132812
682,5579826,38696.0,1465.0,40161.0,0.0014362335205078125
683,5290434,62989.0,2564.0,65553.0,0.0013816356658935547
684,5707742,42908.0,1770.0,44678.0,0.0014629364013671875
685,5156244,35889.0,1038.0,36927.0,0.0013020038604736328
686,5237011,65002.0,2503.0,67505.0,0.0014095306396484375
687,5330886,32776.0,1159.0,33935.0,0.0013642311096191406
688,5633893,71594.0,2442.0,74036.0,0.0014834403991699219
689,5267431,70862.0,2014.0,72876.0,0.0013222694396972656
690,5271511,32654.0,1282.0,33936.0,0.0013265609741210938
691,4925249,31066.0,977.0,32043.0,0.0011904239654541016
692,4965976,33936.0,794.0,34730.0,0.0013034343719482422
693,4960140,29846.0,793.0,30639.0,0.0012595653533935547
694,4906464,40527.0,915.0,41442.0,0.0012722015380859375
695,4864507,35950.0,793.0,36743.0,0.0012056827545166016
696,5220901,68237.0,1220.0,69457.0,0.001359701156616211
697,5080170,74158.0,1282.0,75440.0,0.0013477802276611328
698,4901260,79528.0,1160.0,80688.0,0.0012216567993164062
699,4904100,63172.0,1037.0,64209.0,0.001277923583984375
700,4903194,35034.0,549.0,35583.0,0.0012133121490478516
701,4959735,31555.0,489.0,32044.0,0.0012140274047851562
702,4903088,32715.0,549.0,33264.0,0.0012462139129638672
